x,y,t,pol
25,392,4857044685661,True
32,338,4857044685661,True
23,399,4857079714653,True
49,350,4857084597085,False
29,312,4857176195933,True
94,381,4857196606301,False
98,405,4857196606301,False
43,346,4857196606301,False
118,316,4857236390749,False
78,55,4857250546525,True
149,401,4857313907549,False
56,346,4857325486941,False
91,168,4857341178717,True
129,348,4857358386013,True
185,264,4857395262301,True
56,340,4857434907485,True
41,354,4857474773853,False
49,406,4857485091677,True
91,316,4857509217117,True
144,347,4857526350685,True
28,396,4857532838749,False
117,316,4857674285917,False
104,356,4857690784605,True
56,396,4857720165213,True
147,343,4857720165213,True
175,349,4857812456285,False
150,290,4857845171037,True
54,323,4857862169437,False
73,437,4857863492445,False
79,392,4857865737053,False
132,356,4857865737053,False
122,352,4857865839453,False
30,390,4857865839453,False
161,295,4857871627101,False
87,151,4857881228125,True
91,379,4858027164509,True
29,304,4858027164509,True
128,310,4858027164509,True
143,351,4858027164509,True
134,338,4858027164509,True
175,323,4858027164509,True
130,315,4858027164509,True
107,279,4858027164509,True
47,295,4858027164509,True
105,346,4858027164509,True
50,333,4858027164509,True
65,391,4858027184989,False
44,346,4858027184989,False
97,394,4858027184989,False
92,378,4858027184989,False
98,374,4858027184989,False
0,511,4858027184989,False
168,302,4858027184989,False
135,342,4858027184989,False
127,313,4858027184989,True
169,302,4858027184989,False
135,348,4858027184989,False
93,387,4858027184989,False
131,348,4858027184989,True
11,511,4858027184989,False
49,385,4858027184989,False
77,436,4858027184989,False
9,510,4858027184989,False
85,321,4858027184989,False
136,340,4858027184989,False
66,322,4858066330461,False
51,391,4858124071773,True
94,384,4858170897245,True
88,462,4858224599901,True
84,154,4858249843549,True
153,164,4858255033181,True
139,274,4858280051549,True
51,403,4858302161757,True
50,386,4858302161757,True
100,404,4858302161757,True
53,323,4858302161757,True
127,309,4858302161757,True
159,335,4858302161757,True
138,344,4858302161757,True
89,317,4858302161757,True
134,339,4858302182237,True
97,356,4858302182237,True
123,304,4858302182237,True
47,335,4858322817885,False
188,365,4858322817885,False
101,396,4858322817885,False
144,351,4858322817885,False
20,444,4858348090205,False
149,344,4858355802973,True
162,313,4858357093213,True
156,335,4858363999069,True
28,335,4858363999069,True
136,358,4858363999069,True
153,387,4858384720733,True
61,415,4858406417245,True
181,361,4858411844445,True
362,559,4858433647453,False
8,511,4858433647453,False
167,303,4858433647453,False
3,513,4858433647453,False
54,378,4858433647453,True
174,342,4858433647453,True
361,563,4858433647453,True
7,513,4858433647453,True
5,511,4858433647453,False
119,315,4858433647453,False
168,303,4858433647453,False
97,396,4858433647453,False
5,512,4858433647453,True
103,282,4858448429917,False
67,240,4858448429917,False
89,268,4858519651165,True
58,323,4858635866973,False
79,348,4858636362589,True
145,241,4858664948573,False
63,262,4858778862429,True
24,348,4858799792989,False
131,399,4858819023709,False
70,410,4858840978269,False
4,468,4858882532189,True
130,433,4859023971165,True
55,346,4859072275293,True
95,394,4859072275293,True
9,293,4859072275293,True
87,62,4859077677917,True
26,406,4859102122845,True
7,512,4859109249885,True
8,510,4859109249885,True
114,314,4859111646045,True
170,117,4859132318557,True
5,515,4859136426845,False
244,297,4859146048349,True
158,372,4859154510685,False
103,378,4859167339357,False
56,336,4859251970909,False
18,305,4859251970909,False
69,386,4859259409245,True
4,515,4859296334685,True
140,355,4859296334685,True
108,326,4859296334685,True
361,562,4859296334685,True
47,334,4859296334685,True
7,510,4859296334685,True
3,511,4859296334685,True
2,513,4859296334685,True
3,515,4859296334685,True
129,295,4859298227037,False
165,339,4859305223005,False
80,410,4859401171805,True
90,133,4859409773405,True
150,316,4859440370525,True
9,251,4859465917277,False
46,385,4859506000733,True
25,270,4859519484765,True
180,338,4859549512541,True
4,512,4859552240477,False
70,438,4859569165149,False
154,274,4859599192925,True
218,378,4859607503709,False
120,345,4859623121757,False
362,563,4859654431581,False
87,320,4859671028573,True
132,317,4859671028573,True
158,341,4859671028573,True
41,342,4859671028573,True
131,336,4859671028573,True
101,416,4859671028573,False
135,343,4859671028573,True
48,384,4859671028573,True
116,317,4859671028573,True
44,425,4859671028573,False
129,319,4859671028573,False
129,312,4859671028573,True
125,307,4859671028573,False
126,309,4859671044957,False
92,425,4859671044957,False
80,387,4859671044957,False
177,280,4859719074653,False
86,359,4859722412893,True
144,384,4859740513117,False
175,348,4859750609757,False
51,379,4859755275101,False
45,291,4859755275101,True
138,355,4859782706013,False
35,347,4859785376605,False
91,356,4859812803421,True
31,348,4859815551837,False
46,96,4859816133469,True
184,331,4859841360733,True
171,338,4859841360733,True
75,205,4859860005725,True
84,409,4859861906269,True
160,321,4859879764829,True
153,380,4859879764829,True
27,395,4859879764829,True
123,307,4859884147549,False
130,312,4859884147549,False
129,336,4859884147549,False
147,282,4859884159837,False
45,350,4859884159837,False
130,338,4859884159837,False
59,383,4859884159837,False
117,315,4859884159837,False
168,347,4859884159837,False
32,183,4859902993245,True
45,368,4859912299357,False
153,400,4859940762461,False
177,320,4859985720157,True
3,512,4859985720157,True
101,370,4860021941085,False
41,331,4860080702301,True
141,343,4860080702301,True
96,362,4860080702301,True
187,333,4860088906589,False
94,118,4860118221661,True
27,376,4860122317661,False
75,233,4860186792797,False
31,349,4860201681757,False
62,394,4860216337245,True
78,394,4860265349981,True
88,257,4860265349981,True
32,339,4860294284125,False
45,351,4860340327261,True
158,340,4860340327261,True
28,458,4860413068125,True
168,388,4860415443805,True
202,375,4860532110173,False
96,399,4860550034269,False
362,562,4860571902813,False
362,561,4860571915101,True
0,513,4860571915101,True
6,514,4860571915101,True
165,303,4860571915101,True
139,355,4860571915101,True
75,391,4860571915101,True
95,248,4860615136093,True
92,140,4860622988125,False
64,383,4860633658205,True
152,164,4860639920989,True
41,315,4860646224733,False
89,264,4860667401053,False
6,433,4860671013725,False
203,442,4860705981277,True
61,319,4860739756893,True
363,556,4860741034845,False
165,304,4860801958749,False
76,127,4860843791197,True
182,354,4860941742941,True
28,398,4860986180445,False
125,356,4860986180445,False
108,359,4860986180445,False
144,346,4861006795613,True
35,324,4861011293021,False
133,338,4861011293021,False
126,308,4861011313501,False
132,316,4861011313501,False
87,359,4861016802141,False
41,345,4861104313181,False
53,378,4861104313181,False
2,512,4861104313181,False
164,303,4861104313181,False
44,345,4861104313181,False
78,388,4861104313181,False
361,561,4861104313181,False
108,325,4861104313181,False
99,406,4861104313181,False
6,510,4861104313181,False
5,514,4861104313181,False
46,318,4861104313181,False
139,348,4861104313181,False
162,339,4861107876701,True
29,348,4861124678493,False
92,120,4861128885085,False
72,393,4861238543197,False
24,349,4861287867229,True
59,395,4861339530077,True
50,387,4861361992541,False
149,107,4861368980317,False
68,407,4861443654493,False
171,306,4861450642269,False
142,255,4861501981533,False
78,408,4861565756253,True
47,380,4861566481245,False
55,278,4861569692509,True
132,345,4861584028509,False
163,346,4861584028509,False
182,182,4861592445789,True
63,299,4861630550877,True
170,264,4861666923357,False
97,399,4861676274525,False
34,308,4861698286429,False
29,56,4861715850077,False
45,345,4861773263709,False
166,302,4861773275997,True
83,389,4861773275997,True
6,512,4861773275997,True
40,343,4861773275997,True
137,343,4861773275997,True
73,438,4861773275997,True
125,345,4861773275997,True
53,387,4861773275997,True
72,579,4861804127069,True
10,473,4861804127069,True
198,500,4861804127069,True
154,545,4861804127069,True
5,475,4861804127069,True
99,404,4861836931933,True
31,330,4861854049117,False
116,231,4861896946525,True
60,462,4861902701405,True
70,343,4861930410845,True
158,358,4861940265821,True
89,353,4861968302941,True
25,306,4861983945565,True
153,383,4861983945565,True
48,405,4861983945565,True
51,390,4862002627421,False
196,376,4862003295069,False
152,332,4862060421981,False
182,191,4862100202333,False
367,552,4862120776541,False
46,339,4862121780061,False
42,315,4862129029981,False
134,411,4862163059549,True
31,390,4862218031965,True
2,330,4862255297373,True
106,367,4862277194589,True
151,401,4862322791261,False
59,294,4862374241117,True
148,383,4862384030557,True
6,515,4862456132445,True
136,355,4862544294749,True
157,335,4862573577053,True
101,394,4862573597533,True
364,553,4862583845725,True
56,120,4862587040605,True
104,358,4862629409629,False
89,381,4862629409629,False
147,318,4862629409629,False
164,347,4862629409629,False
129,337,4862629409629,True
30,347,4862629409629,True
185,386,4862629409629,True
91,357,4862629409629,False
31,347,4862629409629,True
136,343,4862629409629,True
91,322,4862629409629,False
73,392,4862629409629,False
136,357,4862652687197,True
129,398,4862652687197,True
76,432,4862671639389,True
77,393,4862749791069,False
31,351,4862872220509,True
43,347,4862872220509,True
148,353,4862872220509,True
27,348,4862873572189,True
65,395,4862874862429,True
35,387,4862902182749,True
188,359,4862918013789,False
73,317,4862927483741,True
46,380,4862948229981,False
122,402,4862982730589,False
161,297,4862989050717,False
165,257,4863004468061,True
125,387,4863014863709,True
4,510,4863014863709,True
127,386,4863014863709,True
130,337,4863014884189,False
31,338,4863014884189,False
97,397,4863014884189,False
1,139,4863014884189,True
79,395,4863074399069,False
137,356,4863074399069,False
145,386,4863074399069,False
161,178,4863119016797,False
3,514,4863129588573,False
167,302,4863129588573,False
125,400,4863151735645,False
55,378,4863177483101,False
130,397,4863177483101,False
89,263,4863177483101,False
114,344,4863188886365,True
188,325,4863220159325,False
166,313,4863250891613,True
26,299,4863273255773,True
47,47,4863274664797,True
198,371,4863295992669,False
362,558,4863333655389,False
4,441,4863364580189,False
140,343,4863377183581,False
133,322,4863377183581,False
125,302,4863389344605,True
28,348,4863446999901,True
118,370,4863500813149,False
142,277,4863549821789,False
153,381,4863557862237,True
176,333,4863557862237,True
40,340,4863557862237,True
80,375,4863557862237,True
79,388,4863557862237,True
367,553,4863557862237,True
97,400,4863557862237,True
116,299,4863557862237,True
3,510,4863557862237,True
40,344,4863557862237,True
138,353,4863557862237,True
171,321,4863557862237,True
84,390,4863557862237,True
139,357,4863557862237,True
40,342,4863557862237,True
21,387,4863557862237,True
91,360,4863557862237,True
77,390,4863557862237,True
137,348,4863557862237,True
43,344,4863557862237,True
114,299,4863557862237,True
124,307,4863557862237,True
135,341,4863557862237,True
51,386,4863557862237,True
132,348,4863557862237,True
136,425,4863573185373,True
157,372,4863577289565,False
138,265,4863600796509,False
22,306,4863623762781,False
159,371,4863624225629,False
91,316,4863690957661,True
79,394,4863715795805,True
32,338,4863715795805,True
151,323,4863715795805,True
25,392,4863715795805,True
145,342,4863756260189,False
63,229,4863775269725,True
77,394,4863791326045,True
119,318,4863791326045,True
149,384,4863791326045,True
124,304,4863791326045,True
96,395,4863791326045,True
69,411,4863804928861,True
129,414,4863819678557,True
98,405,4863867716445,False
43,346,4863867716445,False
94,381,4863867716445,False
19,253,4863897006941,True
38,82,4863911752541,True
49,406,4863955977053,True
140,392,4864000951133,True
117,316,4864005378909,False
74,340,4864131617629,True
159,315,4864159978333,False
114,187,4864181465949,False
